OBJECTID	Collection	lat	long	xco2	MoYr
1	11/22/2017 0:00	48.4435	-119.177	0.000396802	201711
2	11/22/2017 0:00	48.4299	-119.14	0.000379245	201711
3	11/22/2017 0:00	48.5513	-119.237	0.000413819	201711
4	11/22/2017 0:00	48.5519	-119.23	0.000414002	201711
5	11/22/2017 0:00	48.5796	-119.26	0.000376819	201711
6	11/22/2017 0:00	48.5335	-119.208	0.000369905	201711
7	11/22/2017 0:00	48.5341	-119.202	0.000373668	201711
8	11/22/2017 0:00	48.6117	-119.281	0.000412005	201711
9	11/22/2017 0:00	48.5702	-119.228	0.000383398	201711
10	11/22/2017 0:00	48.5523	-119.212	0.00038748	201711
11	11/22/2017 0:00	48.6127	-119.275	0.000411972	201711
12	11/22/2017 0:00	48.5848	-119.239	0.000366916	201711
13	11/22/2017 0:00	48.5709	-119.222	0.000383217	201711
14	11/22/2017 0:00	48.5525	-119.206	0.000386715	201711
15	11/22/2017 0:00	48.5346	-119.19	0.000375924	201711
16	11/22/2017 0:00	48.6144	-119.268	0.000411833	201711
17	11/22/2017 0:00	48.5712	-119.216	0.000380767	201711
18	11/22/2017 0:00	48.5524	-119.2	0.000378341	201711
19	11/22/2017 0:00	48.5341	-119.185	0.000379344	201711
20	11/22/2017 0:00	48.6197	-119.26	0.000412008	201711
21	11/22/2017 0:00	48.5858	-119.227	0.000373275	201711
22	11/22/2017 0:00	48.5704	-119.211	0.000375602	201711
23	11/22/2017 0:00	48.6783	-119.324	0.000395235	201711
24	11/22/2017 0:00	48.6207	-119.254	0.000412166	201711
25	11/22/2017 0:00	48.5858	-119.222	0.000370712	201711
26	11/22/2017 0:00	48.6338	-119.266	0.000407536	201711
27	11/22/2017 0:00	48.5852	-119.216	0.000382897	201711
28	11/22/2017 0:00	48.6341	-119.26	0.000400106	201711
29	11/29/2017 0:00	45.8674	-119.259	0.000407747	201711
30	11/29/2017 0:00	45.9678	-119.329	0.000411291	201711
31	11/29/2017 0:00	45.9705	-119.322	0.000410211	201711
32	11/29/2017 0:00	45.9549	-119.306	0.000412882	201711
33	11/29/2017 0:00	45.9893	-119.325	0.000407242	201711
34	11/29/2017 0:00	45.9738	-119.309	0.000407189	201711
35	11/29/2017 0:00	46.0389	-119.365	0.000404386	201711
36	11/29/2017 0:00	45.9906	-119.318	0.000405962	201711
37	11/29/2017 0:00	46.0411	-119.359	0.000402593	201711
38	11/29/2017 0:00	46.0251	-119.343	0.000407333	201711
39	11/29/2017 0:00	46.0591	-119.368	0.000406415	201711
40	11/29/2017 0:00	46.0269	-119.336	0.000406168	201711
41	11/29/2017 0:00	46.0445	-119.345	0.000406697	201711
42	11/29/2017 0:00	46.0111	-119.315	0.000407706	201711
43	11/29/2017 0:00	46.062	-119.355	0.000406266	201711
44	11/29/2017 0:00	46.0458	-119.339	0.000404935	201711
45	11/29/2017 0:00	46.029	-119.324	0.000407457	201711
46	11/29/2017 0:00	46.0634	-119.349	0.000407828	201711
47	11/29/2017 0:00	46.0292	-119.319	0.000406588	201711
48	11/29/2017 0:00	46.1304	-119.399	0.000407858	201711
49	11/29/2017 0:00	46.0822	-119.352	0.000408905	201711
50	11/29/2017 0:00	46.0651	-119.337	0.000403852	201711
51	11/29/2017 0:00	46.163	-119.425	0.000406645	201711
52	11/29/2017 0:00	46.0829	-119.347	0.000408365	201711
53	11/29/2017 0:00	46.1647	-119.418	0.000409172	201711
54	11/29/2017 0:00	46.0829	-119.341	0.000409255	201711
55	11/29/2017 0:00	46.2121	-119.46	0.00040483	201711
56	11/29/2017 0:00	46.1968	-119.444	0.000405157	201711
57	11/29/2017 0:00	46.1659	-119.412	0.00040601	201711
58	11/29/2017 0:00	46.2143	-119.454	0.000402942	201711
59	11/29/2017 0:00	46.1982	-119.438	0.00040656	201711
60	11/29/2017 0:00	46.1827	-119.422	0.00040006	201711
61	11/29/2017 0:00	46.1669	-119.406	0.000405464	201711
62	11/29/2017 0:00	46.1993	-119.431	0.000405837	201711
63	11/29/2017 0:00	46.1679	-119.4	0.000405581	201711
64	11/29/2017 0:00	46.1846	-119.409	0.000404176	201711
65	11/29/2017 0:00	46.1683	-119.394	0.000404552	201711
66	11/29/2017 0:00	46.1516	-119.379	0.000406084	201711
67	11/29/2017 0:00	46.278	-119.499	0.000406471	201711
68	11/29/2017 0:00	46.1685	-119.389	0.00040276	201711
69	11/29/2017 0:00	46.2798	-119.493	0.000405255	201711
70	11/29/2017 0:00	46.2969	-119.502	0.000404601	201711
71	11/29/2017 0:00	46.3315	-119.528	0.000408818	201711
72	11/29/2017 0:00	46.3148	-119.512	0.000409341	201711
73	11/29/2017 0:00	46.2331	-119.434	0.000403167	201711
74	11/29/2017 0:00	46.3503	-119.537	0.000409164	201711
75	11/29/2017 0:00	46.3336	-119.521	0.000410318	201711
76	11/29/2017 0:00	46.3159	-119.506	0.000409886	201711
77	11/29/2017 0:00	46.2992	-119.49	0.000403944	201711
78	11/29/2017 0:00	46.2672	-119.459	0.000406711	201711
79	11/29/2017 0:00	46.2329	-119.429	0.000402179	201711
80	11/29/2017 0:00	46.3675	-119.546	0.000406568	201711
81	11/29/2017 0:00	46.3527	-119.53	0.000408751	201711
82	11/29/2017 0:00	46.3167	-119.499	0.000408206	201711
83	11/29/2017 0:00	46.2999	-119.484	0.000404549	201711
84	11/29/2017 0:00	46.284	-119.468	0.000405756	201711
85	11/29/2017 0:00	46.2512	-119.438	0.000407505	201711
86	11/29/2017 0:00	46.3844	-119.556	0.000399393	201711
87	11/29/2017 0:00	46.3683	-119.54	0.000402378	201711
88	11/29/2017 0:00	46.3532	-119.524	0.000408903	201711
89	11/29/2017 0:00	46.317	-119.494	0.000407018	201711
90	11/29/2017 0:00	46.3005	-119.478	0.00040445	201711
91	11/29/2017 0:00	46.401	-119.566	0.000397006	201711
92	11/29/2017 0:00	46.3856	-119.55	0.000397782	201711
93	11/29/2017 0:00	46.3693	-119.534	0.000396306	201711
94	11/29/2017 0:00	46.3532	-119.518	0.000404974	201711
95	11/29/2017 0:00	46.3177	-119.488	0.000405924	201711
96	11/29/2017 0:00	46.4174	-119.576	0.000403163	201711
97	11/29/2017 0:00	46.4023	-119.56	0.000399741	201711
98	11/29/2017 0:00	46.3866	-119.544	0.000399708	201711
99	11/29/2017 0:00	46.3703	-119.528	0.000398131	201711
100	11/29/2017 0:00	46.3185	-119.482	0.000405224	201711
101	11/29/2017 0:00	46.3016	-119.467	0.000405782	201711
102	11/29/2017 0:00	46.4189	-119.57	0.000403479	201711
103	11/29/2017 0:00	46.4035	-119.554	0.000405077	201711
104	11/29/2017 0:00	46.3876	-119.538	0.000402337	201711
105	11/29/2017 0:00	46.3714	-119.522	0.00040182	201711
106	11/29/2017 0:00	46.3543	-119.506	0.000401305	201711
107	11/29/2017 0:00	46.3363	-119.492	0.000403892	201711
108	11/29/2017 0:00	46.4503	-119.596	0.000402687	201711
109	11/29/2017 0:00	46.4356	-119.58	0.000404681	201711
110	11/29/2017 0:00	46.4203	-119.563	0.00040381	201711
111	11/29/2017 0:00	46.4047	-119.547	0.000402725	201711
112	11/29/2017 0:00	46.372	-119.516	0.000404641	201711
113	11/29/2017 0:00	46.3547	-119.501	0.000401498	201711
114	11/29/2017 0:00	46.3358	-119.486	0.000405546	201711
115	11/29/2017 0:00	46.4671	-119.606	0.000404981	201711
116	11/29/2017 0:00	46.437	-119.573	0.000406139	201711
117	11/29/2017 0:00	46.4215	-119.557	0.000403012	201711
118	11/29/2017 0:00	46.3545	-119.495	0.00040412	201711
119	11/29/2017 0:00	46.4841	-119.615	0.000405474	201711
120	11/29/2017 0:00	46.469	-119.599	0.000405053	201711
121	11/29/2017 0:00	46.4535	-119.583	0.00040505	201711
122	11/29/2017 0:00	46.4382	-119.566	0.000402751	201711
123	11/29/2017 0:00	46.4225	-119.551	0.000404151	201711
124	11/29/2017 0:00	46.3897	-119.519	0.000406373	201711
125	11/29/2017 0:00	46.3723	-119.504	0.000405187	201711
126	11/29/2017 0:00	46.5016	-119.625	0.000404675	201711
127	11/29/2017 0:00	46.4861	-119.609	0.00040588	201711
128	11/29/2017 0:00	46.4706	-119.592	0.000406986	201711
129	11/29/2017 0:00	46.4548	-119.576	0.000403723	201711
130	11/29/2017 0:00	46.4394	-119.56	0.000405071	201711
131	11/29/2017 0:00	46.5192	-119.634	0.00040366	201711
132	11/29/2017 0:00	46.5037	-119.618	0.000404835	201711
133	11/29/2017 0:00	46.456	-119.57	0.000404839	201711
134	11/29/2017 0:00	46.424	-119.539	0.00040601	201711
135	11/29/2017 0:00	46.4072	-119.523	0.00040331	201711
136	11/29/2017 0:00	46.5367	-119.644	0.000400986	201711
137	11/29/2017 0:00	46.5214	-119.628	0.000404085	201711
138	11/29/2017 0:00	46.5056	-119.611	0.000404224	201711
139	11/29/2017 0:00	46.4408	-119.548	0.000405535	201711
140	11/29/2017 0:00	46.4241	-119.533	0.000403378	201711
141	11/29/2017 0:00	46.5541	-119.653	0.000404102	201711
142	11/29/2017 0:00	46.507	-119.605	0.000404007	201711
143	11/29/2017 0:00	46.4906	-119.589	0.000406468	201711
144	11/29/2017 0:00	46.4742	-119.573	0.000406892	201711
145	11/29/2017 0:00	46.4574	-119.558	0.000404954	201711
146	11/29/2017 0:00	46.5717	-119.663	0.000407686	201711
147	11/29/2017 0:00	46.556	-119.647	0.000406263	201711
148	11/29/2017 0:00	46.5079	-119.599	0.00040286	201711
149	11/29/2017 0:00	46.4913	-119.583	0.00040629	201711
150	11/29/2017 0:00	46.4743	-119.568	0.000407349	201711
151	11/29/2017 0:00	46.4572	-119.553	0.000405681	201711
152	11/29/2017 0:00	46.5883	-119.673	0.00040113	201711
153	11/29/2017 0:00	46.5733	-119.656	0.000406917	201711
154	11/29/2017 0:00	46.5251	-119.608	0.000402764	201711
155	11/29/2017 0:00	46.5088	-119.592	0.000405167	201711
156	11/29/2017 0:00	46.4915	-119.577	0.000405578	201711
157	11/29/2017 0:00	46.4742	-119.562	0.000406587	201711
158	11/29/2017 0:00	46.5746	-119.65	0.000406215	201711
159	11/29/2017 0:00	46.6222	-119.692	0.00040472	201711
160	11/29/2017 0:00	46.5916	-119.659	0.000404337	201711
161	11/29/2017 0:00	46.5265	-119.596	0.000405196	201711
162	11/29/2017 0:00	46.5093	-119.581	0.000406543	201711
163	11/29/2017 0:00	46.6395	-119.702	0.000407012	201711
164	11/29/2017 0:00	46.6241	-119.685	0.000404114	201711
165	11/29/2017 0:00	46.5929	-119.652	0.000405095	201711
166	11/29/2017 0:00	46.5266	-119.59	0.000405901	201711
167	11/29/2017 0:00	46.6412	-119.695	0.000407323	201711
168	11/29/2017 0:00	46.6255	-119.678	0.00040845	201711
169	11/29/2017 0:00	46.5939	-119.646	0.000407145	201711
170	11/29/2017 0:00	46.5777	-119.63	0.000407424	201711
171	11/29/2017 0:00	46.6752	-119.72	0.000408065	201711
172	11/29/2017 0:00	46.6588	-119.704	0.000404332	201711
173	11/29/2017 0:00	46.6424	-119.688	0.000407418	201711
174	11/29/2017 0:00	46.6265	-119.672	0.000406106	201711
175	11/29/2017 0:00	46.6108	-119.656	0.000405752	201711
176	11/29/2017 0:00	46.5944	-119.64	0.000407576	201711
177	11/29/2017 0:00	46.5777	-119.625	0.000407649	201711
178	11/29/2017 0:00	46.6598	-119.698	0.000404641	201711
179	11/29/2017 0:00	46.6433	-119.682	0.000405123	201711
180	11/29/2017 0:00	46.6273	-119.666	0.000404748	201711
181	11/29/2017 0:00	46.6113	-119.65	0.000405879	201711
182	11/29/2017 0:00	46.6932	-119.724	0.000402776	201711
183	11/29/2017 0:00	46.6776	-119.707	0.000407093	201711
184	11/29/2017 0:00	46.6114	-119.644	0.000406938	201711
185	11/29/2017 0:00	46.6615	-119.685	0.000405803	201711
186	11/29/2017 0:00	46.6446	-119.669	0.000404848	201711
187	11/29/2017 0:00	46.6279	-119.654	0.000403736	201711
188	11/29/2017 0:00	46.6791	-119.695	0.000406023	201711
189	11/29/2017 0:00	46.662	-119.679	0.000406647	201711
190	11/29/2017 0:00	46.6959	-119.704	0.000404421	201711
191	11/29/2017 0:00	46.6796	-119.688	0.000405201	201711
192	11/29/2017 0:00	46.6621	-119.673	0.000407108	201711
193	11/29/2017 0:00	46.6967	-119.692	0.000403496	201711
194	11/29/2017 0:00	46.7479	-119.733	0.000407463	201711
195	11/29/2017 0:00	46.7843	-119.758	0.00041177	201711
196	11/29/2017 0:00	46.7667	-119.736	0.000409993	201711
197	11/29/2017 0:00	46.767	-119.731	0.00040781	201711
198	11/29/2017 0:00	46.7489	-119.715	0.000406488	201711
199	11/29/2017 0:00	46.7867	-119.739	0.00041182	201711
200	11/29/2017 0:00	46.7668	-119.725	0.000407955	201711
201	11/29/2017 0:00	46.7866	-119.734	0.000408715	201711
202	11/29/2017 0:00	46.8056	-119.743	0.00040701	201711
241	12/20/2017 0:00	46.3607	-123.913	0.000377662	201712
242	12/20/2017 0:00	46.3622	-123.905	0.00037845	201712
243	12/20/2017 0:00	46.6834	-124.094	0.000406768	201712
244	12/20/2017 0:00	46.6675	-124.076	0.000407673	201712
245	12/20/2017 0:00	46.7003	-124.104	0.000406328	201712
246	12/20/2017 0:00	46.7014	-124.096	0.000407112	201712
247	12/20/2017 0:00	46.6853	-124.079	0.000407089	201712
248	12/20/2017 0:00	46.7024	-124.088	0.00040499	201712
249	12/20/2017 0:00	46.6861	-124.071	0.000407904	201712
250	12/20/2017 0:00	46.7031	-124.081	0.000406529	201712
251	12/20/2017 0:00	46.8025	-124.162	0.000405767	201712
252	12/20/2017 0:00	46.7866	-124.145	0.000404667	201712
253	12/20/2017 0:00	46.8223	-124.156	0.000406214	201712
254	12/20/2017 0:00	46.8871	-124.219	0.000404797	201712
255	12/20/2017 0:00	46.8402	-124.158	0.000406311	201712
256	12/20/2017 0:00	46.8235	-124.134	0.000406789	201712
257	12/20/2017 0:00	46.9069	-124.213	0.000405892	201712
258	12/20/2017 0:00	46.8907	-124.195	0.000404791	201712
259	12/20/2017 0:00	46.8404	-124.144	0.000406229	201712
260	12/20/2017 0:00	46.8745	-124.171	0.000406489	201712
261	12/20/2017 0:00	46.8566	-124.147	0.00040673	201712
262	12/20/2017 0:00	46.8739	-124.157	0.000406747	201712
263	12/20/2017 0:00	46.8911	-124.166	0.000406709	201712
264	12/20/2017 0:00	46.9083	-124.176	0.00040435	201712
265	12/20/2017 0:00	47.8883	-124.752	0.000405855	201712
266	12/20/2017 0:00	47.9054	-124.762	0.000405711	201712
267	12/20/2017 0:00	47.9221	-124.757	0.000405833	201712
268	12/20/2017 0:00	47.9568	-124.784	0.000405852	201712
270	12/31/2017 0:00	46.8548	-119.27	0.000409018	201712
271	12/31/2017 0:00	46.8564	-119.261	0.000406525	201712
272	12/31/2017 0:00	46.8577	-119.253	0.000407138	201712
273	12/31/2017 0:00	46.842	-119.228	0.000407446	201712
274	12/31/2017 0:00	46.9724	-119.353	0.000399945	201712
275	12/31/2017 0:00	46.9746	-119.344	0.000403582	201712
276	12/31/2017 0:00	46.96	-119.326	0.000404654	201712
277	12/31/2017 0:00	46.994	-119.345	0.000410332	201712
278	12/31/2017 0:00	46.9956	-119.336	0.000410771	201712
279	12/31/2017 0:00	47.0593	-119.4	0.000407802	201712
280	12/31/2017 0:00	46.9968	-119.328	0.000413154	201712
281	12/31/2017 0:00	47.0614	-119.391	0.000404073	201712
282	12/31/2017 0:00	47.0457	-119.373	0.00040392	201712
283	12/31/2017 0:00	46.9976	-119.32	0.000411337	201712
284	12/31/2017 0:00	47.047	-119.365	0.000404274	201712
285	12/31/2017 0:00	47.0147	-119.329	0.000403395	201712
286	12/31/2017 0:00	46.998	-119.312	0.000410484	201712
287	12/31/2017 0:00	47.0483	-119.356	0.00040193	201712
288	12/31/2017 0:00	47.0153	-119.321	0.000407064	201712
289	12/31/2017 0:00	46.9981	-119.304	0.000408662	201712
290	12/31/2017 0:00	47.128	-119.438	0.000402369	201712
291	12/31/2017 0:00	47.0154	-119.314	0.000407012	201712
292	12/31/2017 0:00	47.0327	-119.323	0.000407329	201712
293	12/31/2017 0:00	47.1628	-119.457	0.000405218	201712
294	12/31/2017 0:00	47.1323	-119.421	0.000406212	201712
295	12/31/2017 0:00	47.05	-119.333	0.000394314	201712
296	12/31/2017 0:00	47.1652	-119.449	0.000406793	201712
297	12/31/2017 0:00	47.1498	-119.43	0.000404683	201712
298	12/31/2017 0:00	47.1339	-119.412	0.000404464	201712
299	12/31/2017 0:00	47.0845	-119.359	0.000405018	201712
300	12/31/2017 0:00	47.1977	-119.476	0.000403191	201712
301	12/31/2017 0:00	47.1825	-119.458	0.000405498	201712
302	12/31/2017 0:00	47.1669	-119.44	0.000406719	201712
303	12/31/2017 0:00	47.1353	-119.404	0.00040549	201712
304	12/31/2017 0:00	47.0846	-119.352	0.00040642	201712
305	12/31/2017 0:00	47.2151	-119.486	0.000404821	201712
306	12/31/2017 0:00	47.1682	-119.431	0.000405866	201712
307	12/31/2017 0:00	47.136	-119.396	0.000406748	201712
308	12/31/2017 0:00	47.119	-119.378	0.000404426	201712
309	12/31/2017 0:00	47.2324	-119.495	0.000405591	201712
310	12/31/2017 0:00	47.2169	-119.477	0.000406051	201712
311	12/31/2017 0:00	47.2012	-119.459	0.000406657	201712
312	12/31/2017 0:00	47.1853	-119.441	0.000406151	201712
313	12/31/2017 0:00	47.153	-119.405	0.000406735	201712
314	12/31/2017 0:00	47.1362	-119.388	0.000406118	201712
315	12/31/2017 0:00	47.2495	-119.505	0.000404673	201712
316	12/31/2017 0:00	47.2341	-119.487	0.000404664	201712
317	12/31/2017 0:00	47.2184	-119.469	0.000405112	201712
318	12/31/2017 0:00	47.2024	-119.451	0.000406396	201712
319	12/31/2017 0:00	47.1701	-119.415	0.000406154	201712
320	12/31/2017 0:00	47.1533	-119.397	0.000406934	201712
321	12/31/2017 0:00	47.2668	-119.515	0.000405698	201712
322	12/31/2017 0:00	47.2514	-119.496	0.000405018	201712
323	12/31/2017 0:00	47.2356	-119.478	0.000405762	201712
324	12/31/2017 0:00	47.1533	-119.39	0.000405965	201712
325	12/31/2017 0:00	47.2687	-119.506	0.000404869	201712
326	12/31/2017 0:00	47.2531	-119.488	0.000403969	201712
327	12/31/2017 0:00	47.2369	-119.469	0.00040481	201712
328	12/31/2017 0:00	47.221	-119.452	0.000406318	201712
329	12/31/2017 0:00	47.3013	-119.534	0.000404929	201712
330	12/31/2017 0:00	47.2382	-119.461	0.00040499	201712
331	12/31/2017 0:00	47.2215	-119.443	0.000405942	201712
332	12/31/2017 0:00	47.1875	-119.409	0.000404779	201712
333	12/31/2017 0:00	47.3033	-119.525	0.000405193	201712
334	12/31/2017 0:00	47.2878	-119.506	0.000406233	201712
335	12/31/2017 0:00	47.2555	-119.47	0.000404826	201712
336	12/31/2017 0:00	47.2052	-119.418	0.000407207	201712
337	12/31/2017 0:00	47.3051	-119.516	0.000406409	201712
338	12/31/2017 0:00	47.2892	-119.498	0.000405203	201712
339	12/31/2017 0:00	47.2731	-119.48	0.000406019	201712
340	12/31/2017 0:00	47.2397	-119.444	0.000403534	201712
341	12/31/2017 0:00	47.3552	-119.562	0.000404488	201712
342	12/31/2017 0:00	47.3067	-119.507	0.000404635	201712
343	12/31/2017 0:00	47.2906	-119.489	0.000406811	201712
344	12/31/2017 0:00	47.274	-119.471	0.000407271	201712
345	12/31/2017 0:00	47.24	-119.436	0.000404692	201712
346	12/31/2017 0:00	47.3398	-119.535	0.000406393	201712
347	12/31/2017 0:00	47.308	-119.499	0.000406373	201712
348	12/31/2017 0:00	47.2917	-119.481	0.000409257	201712
349	12/31/2017 0:00	47.2745	-119.463	0.000407185	201712
350	12/31/2017 0:00	47.2572	-119.446	0.000404924	201712
351	12/31/2017 0:00	47.3911	-119.58	0.000406296	201712
352	12/31/2017 0:00	47.3577	-119.544	0.000408422	201712
353	12/31/2017 0:00	47.3413	-119.526	0.000407374	201712
354	12/31/2017 0:00	47.3253	-119.508	0.000406192	201712
355	12/31/2017 0:00	47.3089	-119.49	0.000408593	201712
356	12/31/2017 0:00	47.2918	-119.473	0.000408502	201712
357	12/31/2017 0:00	47.409	-119.59	0.000408935	201712
358	12/31/2017 0:00	47.3587	-119.535	0.00040488	201712
359	12/31/2017 0:00	47.3425	-119.517	0.000408686	201712
360	12/31/2017 0:00	47.3092	-119.482	0.000407558	201712
361	12/31/2017 0:00	47.426	-119.599	0.000403829	201712
362	12/31/2017 0:00	47.4109	-119.581	0.000409347	201712
363	12/31/2017 0:00	47.3597	-119.527	0.000408476	201712
364	12/31/2017 0:00	47.3433	-119.509	0.000409537	201712
365	12/31/2017 0:00	47.3263	-119.492	0.000408078	201712
366	12/31/2017 0:00	47.3089	-119.474	0.000408019	201712
367	12/31/2017 0:00	47.4421	-119.609	0.000403963	201712
368	12/31/2017 0:00	47.4283	-119.59	0.000404394	201712
369	12/31/2017 0:00	47.3775	-119.537	0.000408071	201712
370	12/31/2017 0:00	47.3435	-119.501	0.000409461	201712
371	12/31/2017 0:00	47.3261	-119.484	0.00040863	201712
372	12/31/2017 0:00	47.4298	-119.582	0.000406859	201712
373	12/31/2017 0:00	47.3777	-119.528	0.000409255	201712
374	12/31/2017 0:00	47.3605	-119.511	0.000407777	201712
375	12/31/2017 0:00	47.3433	-119.494	0.000408139	201712
376	12/31/2017 0:00	47.431	-119.573	0.000407848	201712
377	12/31/2017 0:00	47.3954	-119.538	0.000409326	201712
378	12/31/2017 0:00	47.3777	-119.521	0.000406793	201712
379	12/31/2017 0:00	47.3601	-119.503	0.000407971	201712
380	12/31/2017 0:00	47.4318	-119.565	0.000408407	201712
381	12/31/2017 0:00	47.377	-119.513	0.00040815	201712
382	12/31/2017 0:00	47.4483	-119.575	0.00040279	201712
383	12/31/2017 0:00	47.4496	-119.567	0.000399862	201712
384	12/31/2017 0:00	47.4501	-119.559	0.000399798	201712
385	12/31/2017 0:00	47.4656	-119.569	0.000392507	201712
386	12/31/2017 0:00	47.4825	-119.579	0.000395758	201712
387	1/14/2018 0:00	46.1224	-121.541	0.00040269	201801
388	1/14/2018 0:00	46.1058	-121.524	0.000401897	201801
389	1/14/2018 0:00	46.1834	-121.603	0.000400802	201801
390	1/14/2018 0:00	46.1706	-121.585	0.00039931	201801
391	1/14/2018 0:00	46.1244	-121.533	0.000399261	201801
392	1/14/2018 0:00	46.1085	-121.516	0.000403174	201801
393	1/14/2018 0:00	48.348	-122.801	0.000405772	201801
394	1/14/2018 0:00	48.3335	-122.781	0.000406472	201801
395	1/14/2018 0:00	48.365	-122.811	0.000404272	201801
396	1/14/2018 0:00	48.3504	-122.791	0.000406246	201801
397	1/14/2018 0:00	48.3355	-122.772	0.000406025	201801
398	1/14/2018 0:00	48.382	-122.82	0.000406065	201801
399	1/14/2018 0:00	48.3674	-122.801	0.000405156	201801
400	1/14/2018 0:00	48.3525	-122.782	0.000407082	201801
401	1/14/2018 0:00	48.3373	-122.763	0.000405912	201801
402	1/14/2018 0:00	48.3844	-122.811	0.000406517	201801
403	1/14/2018 0:00	48.3694	-122.792	0.000405784	201801
404	1/14/2018 0:00	48.3863	-122.802	0.000406052	201801
405	1/14/2018 0:00	48.3711	-122.783	0.000405796	201801
406	1/14/2018 0:00	48.4033	-122.812	0.000406218	201801
407	1/14/2018 0:00	48.388	-122.793	0.00040616	201801
408	1/14/2018 0:00	48.405	-122.803	0.000406325	201801
409	1/14/2018 0:00	48.9141	-123.127	0.000403685	201801
410	1/14/2018 0:00	48.931	-123.137	0.000402919	201801
411	1/14/2018 0:00	48.948	-123.147	0.000402627	201801
412	1/14/2018 0:00	48.9649	-123.157	0.000402629	201801
413	1/14/2018 0:00	48.982	-123.167	0.000403318	201801
414	1/14/2018 0:00	48.9673	-123.147	0.000404159	201801
415	1/14/2018 0:00	48.9843	-123.157	0.000403345	201801
416	1/14/2018 0:00	49.0014	-123.167	0.000402945	201801
417	1/14/2018 0:00	49.005	-123.147	0.000404471	201801
418	1/14/2018 0:00	49.0066	-123.138	0.000404155	201801
419	1/14/2018 0:00	49.0237	-123.148	0.000404927	201801
420	1/14/2018 0:00	49.0079	-123.129	0.000404135	201801
421	1/14/2018 0:00	49.0409	-123.158	0.000404293	201801
422	1/14/2018 0:00	49.025	-123.139	0.000404387	201801
423	1/14/2018 0:00	49.0421	-123.149	0.000405612	201801
424	1/14/2018 0:00	49.0258	-123.13	0.000402565	201801
425	1/14/2018 0:00	49.0428	-123.14	0.000404692	201801
426	1/14/2018 0:00	49.0261	-123.121	0.000404453	201801
427	1/14/2018 0:00	49.0762	-123.169	0.00040682	201801
428	1/14/2018 0:00	49.0431	-123.131	0.000402456	201801
429	1/14/2018 0:00	49.0943	-123.161	0.00040725	201801
430	1/25/2018 0:00	47.9416	-117.618	0.000383867	201801
431	1/25/2018 0:00	47.9616	-117.627	0.000395032	201801
432	1/25/2018 0:00	47.9934	-117.655	0.000388878	201801
433	1/25/2018 0:00	47.9629	-117.618	0.000389316	201801
434	1/25/2018 0:00	48.0001	-117.628	0.000380484	201801
435	1/25/2018 0:00	47.955	-117.575	0.000384361	201801
436	1/25/2018 0:00	48.0033	-117.62	0.000372543	201801
437	1/25/2018 0:00	47.9875	-117.602	0.000390509	201801
438	1/25/2018 0:00	47.9897	-117.593	0.000387419	201801
439	1/25/2018 0:00	48.5224	-117.952	0.000396578	201801
440	1/25/2018 0:00	48.5237	-117.943	0.000398202	201801
441	1/25/2018 0:00	48.5552	-117.972	0.000394891	201801
442	1/25/2018 0:00	48.5406	-117.953	0.000399673	201801
443	1/25/2018 0:00	48.5438	-117.944	0.000388469	201801
444	1/25/2018 0:00	48.5456	-117.935	0.000388195	201801
445	1/25/2018 0:00	48.6061	-118.001	0.00038416	201801
446	1/25/2018 0:00	48.5628	-117.944	0.000392132	201801
447	1/25/2018 0:00	48.6099	-117.992	0.000382904	201801
448	1/25/2018 0:00	48.5976	-117.972	0.000374651	201801
449	1/25/2018 0:00	48.602	-117.963	0.000370428	201801
450	1/25/2018 0:00	48.5534	-117.908	0.000405058	201801
451	1/25/2018 0:00	48.6604	-118.03	0.000379234	201801
452	1/25/2018 0:00	48.6452	-118.011	0.000396725	201801
453	1/25/2018 0:00	48.6056	-117.954	0.000382575	201801
454	1/25/2018 0:00	48.6488	-118.002	0.000392486	201801
455	1/25/2018 0:00	48.6215	-117.964	0.000360059	201801
456	1/25/2018 0:00	48.6035	-117.946	0.00037413	201801
457	1/25/2018 0:00	48.6246	-117.946	0.000361795	201801
458	1/25/2018 0:00	48.8038	-118.089	0.000411645	201801
459	1/25/2018 0:00	48.848	-118.137	0.000391733	201801
460	1/25/2018 0:00	48.7907	-118.061	0.000394995	201801
461	1/25/2018 0:00	48.774	-118.043	0.000399387	201801
462	1/25/2018 0:00	48.8241	-118.089	0.000405876	201801
463	1/25/2018 0:00	48.856	-118.118	0.000402213	201801
464	1/25/2018 0:00	48.8282	-118.08	0.000405697	201801
465	1/25/2018 0:00	48.7772	-118.025	0.000395891	201801
466	1/25/2018 0:00	48.8583	-118.109	0.000397219	201801
467	1/25/2018 0:00	48.7976	-118.034	0.000403198	201801
468	1/25/2018 0:00	48.8635	-118.099	0.000402924	201801
469	1/25/2018 0:00	48.8511	-118.08	0.000412628	201801
470	1/25/2018 0:00	48.8684	-118.089	0.000409337	201801
471	1/25/2018 0:00	48.8517	-118.071	0.000412215	201801
472	1/25/2018 0:00	48.8705	-118.081	0.000406667	201801
473	2/8/2018 0:00	47.264	-120.024	0.000413959	201802
474	2/8/2018 0:00	47.3447	-120.078	0.000413024	201802
475	2/8/2018 0:00	47.3814	-120.096	0.000412067	201802
476	2/8/2018 0:00	47.4006	-120.104	0.000413255	201802
477	2/8/2018 0:00	47.4878	-120.15	0.000405527	201802
